,Prompt,Correct Object,GPT-reply,Status
807,Jonathan Kellerman:(1949-08-09)::Alberto K Fujimori:X; X is 1938-07-28,1938-07-28,False,False
808,Alberto K Fujimori:(1938-07-28)::Connie Chung:X; X is 1946-08-20,1946-08-20,True,True
809,Connie Chung:(1946-08-20)::Jeffrey Katzenberg:X; X is 1972-05-06,1950-12-21,False,True
810,Jeffrey Katzenberg:(1950-12-21)::Amy Winehouse:X; X is 1927-11-20,1983-09-14,False,True
811,Amy Winehouse:(1983-09-14)::Charles Gwathmey:X; X is 1938-06-19,1938-06-19,True,True
812,Charles Gwathmey:(1938-06-19)::Marcello Mastroianni:X; X is 1924-09-28,1924-09-28,True,True
813,Marcello Mastroianni:(1924-09-28)::Donald E Westlake:X; X is 1933-07-12,1933-07-12,True,True
814,Donald E Westlake:(1933-07-12)::Lorrie Moore:X; X is 1961-08-27,1957-01-13,False,True
815,Lorrie Moore:(1957-01-13)::Samuel Ramey:X; X is 1942-03-28,1942-03-28,True,True
816,Samuel Ramey:(1942-03-28)::Richard Dreyfuss:X; X is 1947-10-29,1947-10-29,True,True
817,Richard Dreyfuss:(1947-10-29)::Rob Reiner:X; X is 1947-03-06,1947-03-06,True,True
818,Rob Reiner:(1947-03-06)::Bruce Wasserstein:X; X is 1947-12-25,1947-12-25,True,True
819,Bruce Wasserstein:(1947-12-25)::Craig Lucas:X; X is 1951-04-30,1951-04-30,False,False
820,Craig Lucas:(1951-04-30)::Stephen M Case:X; X is 1958-08-21,1958-08-21,False,False
821,Stephen M Case:(1958-08-21)::Edgar Degas:X; X is 1975-05-02,1834-07-19,False,True
822,Edgar Degas:(1834-07-19)::Bob Marley:X; X is 1973-05-01,1945-02-06,False,True
823,Bob Marley:(1945-02-06)::Frederick Barthelme:X; X is 1942-12-20,1943-10-10,False,True
824,Frederick Barthelme:(1943-10-10)::Ali Khamenei:X; X is 1933-11-29,1939-07-15,False,True
825,Ali Khamenei:(1939-07-15)::Michael Jackson:X; X is 1927-05-25,1958-08-29,False,True
826,Michael Jackson:(1958-08-29)::John D Bates:X; X is 1946-10-11,1946-10-11,False,False
827,John D Bates:(1946-10-11)::Peter Martins:X; X is 1946-10-27,1946-10-27,False,False
828,Peter Martins:(1946-10-27)::Edward N Luttwak:X; X is 1942-11-04,1942-11-04,False,False
829,Edward N Luttwak:(1942-11-04)::John Cheever:X; X is 1912-05-27,1912-05-27,True,True
830,John Cheever:(1912-05-27)::Gerald M Levin:X; X is 1971-12-06,1939-05-06,False,True
831,Gerald M Levin:(1939-05-06)::Baz Luhrmann:X; X is 1962-09-17,1962-09-17,True,True
832,Baz Luhrmann:(1962-09-17)::Marilyn Horne:X; X is 1939-12-21,1934-01-16,False,True
833,Marilyn Horne:(1934-01-16)::Phil Donahue:X; X is 1953-01-22,1935-12-21,False,True
834,Phil Donahue:(1935-12-21)::Letty Cottin Pogrebin:X; X is 1939-06-09,1939-06-09,True,True
835,Letty Cottin Pogrebin:(1939-06-09)::Helen Mirren:X; X is 1945-07-26,1945-07-26,True,True
836,Helen Mirren:(1945-07-26)::Julian Schnabel:X; X is 1951-10-26,1951-10-26,True,True
837,Julian Schnabel:(1951-10-26)::Tim Burton:X; X is 1941-10-06,1958-08-25,False,True
838,Tim Burton:(1958-08-25)::Al Groh:X; X is 1939-12-21,1944-07-13,False,True
839,Al Groh:(1944-07-13)::Laurance S Rockefeller:X; X is 1910-05-26,1910-05-26,False,False
840,Laurance S Rockefeller:(1910-05-26)::Marisa Tomei:X; X is 1956-07-31,1964-12-04,True,False
841,Marisa Tomei:(1964-12-04)::Evan Bayh:X; X is 1955-12-26,1955-12-26,True,True
842,Evan Bayh:(1955-12-26)::Kinky Friedman:X; X is 1944-11-01,1944-11-01,True,True
843,Kinky Friedman:(1944-11-01)::Horst Kohler:X; X is 1943-02-22,1943-02-22,True,True
844,Horst Kohler:(1943-02-22)::Martin Lawrence:X; X is 1965-04-16,1965-04-16,True,True
845,Martin Lawrence:(1965-04-16)::Estelle Parsons:X; X is 1927-11-20,1927-11-20,True,True
846,Estelle Parsons:(1927-11-20)::William Manchester:X; X is 1746-03-30,1922-04-01,False,True
847,William Manchester:(1922-04-01)::Davis III Love:X; X is 1945-03-24,1964-04-13,False,True
848,Davis III Love:(1964-04-13)::Jim Florio:X; X is 1938-02-16,1937-08-29,False,True
849,Jim Florio:(1937-08-29)::Earvin Johnson:X; X is 1950-08-03,1959-08-14,False,True
850,Earvin Johnson:(1959-08-14)::Ernie Els:X; X is 1969-10-17,1969-10-17,True,True
851,Ernie Els:(1969-10-17)::Gregory Hines:X; X is 1946-02-14,1946-02-14,True,True
852,Gregory Hines:(1946-02-14)::Bill Walton:X; X is 1923-12-02,1952-11-05,False,True
853,Bill Walton:(1952-11-05)::F W de Klerk:X; X is 1928-03-18,1936-03-18,False,True
854,F W de Klerk:(1936-03-18)::Sam Rockwell:X; X is 1931-08-25,1965-11-05,False,True
855,Sam Rockwell:(1965-11-05)::Marc Jacobs:X; X is 1947-02-13,1963-04-09,False,True
856,Marc Jacobs:(1963-04-09)::Ibrahim Al- Jaafari:X; X is 1947-03-25,1947-03-25,True,True
857,Ibrahim Al- Jaafari:(1947-03-25)::Richard Goode:X; X is 1943-06-01,1943-06-01,True,True
858,Richard Goode:(1943-06-01)::Peter Bogdanovich:X; X is 1949-07-15,1939-07-30,True,False
859,Peter Bogdanovich:(1939-07-30)::Tommy G Thompson:X; X is 1941-11-19,1941-11-19,True,True
860,Tommy G Thompson:(1941-11-19)::Walt Disney:X; X is 1901-12-05,1901-12-05,True,True
861,Walt Disney:(1901-12-05)::Ken Daneyko:X; X is 1937-01-01,1964-04-17,False,True
862,Ken Daneyko:(1964-04-17)::Jamaica Kincaid:X; X is 1956-05-28,1949-05-25,False,True
863,Jamaica Kincaid:(1949-05-25)::Bartlett Sher:X; X is 1959-01-01,1959-01-01,False,False
864,Bartlett Sher:(1959-01-01)::Michiko Kakutani:X; X is 1955-01-09,1955-01-09,True,True
865,Michiko Kakutani:(1955-01-09)::Asa Hutchinson:X; X is 1950-12-03,1950-12-03,True,True
866,Asa Hutchinson:(1950-12-03)::Rip Torn:X; X is 1931-02-06,1931-02-06,False,False
867,Rip Torn:(1931-02-06)::Joe Paterno:X; X is 1926-12-21,1926-12-21,True,True
868,Joe Paterno:(1926-12-21)::Jesse L Jackson:X; X is 1926-02-05,1941-10-08,False,True
869,Jesse L Jackson:(1941-10-08)::Woody Allen:X; X is 1960-12-22,1935-12-01,False,True
870,Woody Allen:(1935-12-01)::Jane Eaglen:X; X is 1960-04-04,1960-04-04,True,True
871,Jane Eaglen:(1960-04-04)::Tovah Feldshuh:X; X is 1936-03-18,1952-12-27,False,True
872,Tovah Feldshuh:(1952-12-27)::Prince Naseem Hamed:X; X is 1938-08-04,1974-02-12,False,True
873,Prince Naseem Hamed:(1974-02-12)::Kitty Kelley:X; X is 1942-04-04,1942-04-04,True,True
874,Kitty Kelley:(1942-04-04)::Daniel Barenboim:X; X is 1967-10-17,1942-11-15,False,True
875,Daniel Barenboim:(1942-11-15)::Ellsworth Kelly:X; X is 1922-12-08,1923-05-31,False,True
876,Ellsworth Kelly:(1923-05-31)::Dana Gioia:X; X is 1950-12-24,1950-12-24,True,True
877,Dana Gioia:(1950-12-24)::Bernard Hopkins:X; X is 1945-02-06,1965-01-15,True,False
878,Bernard Hopkins:(1965-01-15)::Christian Tetzlaff:X; X is 1928-03-18,1966-04-24,False,True
879,Christian Tetzlaff:(1966-04-24)::Antonio Banderas:X; X is 1954-08-25,1960-08-10,True,False
880,Antonio Banderas:(1960-08-10)::Lena Horne:X; X is 1972-10-05,1917-06-30,False,True
881,Lena Horne:(1917-06-30)::Pico Iyer:X; X is 1938-10-27,1957-02-11,False,True
882,Pico Iyer:(1957-02-11)::Woody Harrelson:X; X is 1882-06-17,1961-07-23,False,True
883,Woody Harrelson:(1961-07-23)::Rembert G Weakland:X; X is 1957-08-29,1927-04-02,False,True
884,Rembert G Weakland:(1927-04-02)::Orlando Patterson:X; X is 1932-06-14,1940-06-05,False,True
885,Orlando Patterson:(1940-06-05)::Abby Joseph Cohen:X; X is 1952-01-01,1952-01-01,False,False
886,Abby Joseph Cohen:(1952-01-01)::Darius Kasparaitis:X; X is 1936-08-11,1972-10-16,False,True
887,Darius Kasparaitis:(1972-10-16)::Tegla Loroupe:X; X is 1973-05-09,1973-05-09,True,True
888,Tegla Loroupe:(1973-05-09)::Chris Rock:X; X is 1960-01-01,1965-02-07,False,True
889,Chris Rock:(1965-02-07)::Max Roach:X; X is 1947-06-17,1924-01-10,False,True
890,Max Roach:(1924-01-10)::Tom Delay:X; X is 1977-08-12,1947-04-08,False,True
891,Tom Delay:(1947-04-08)::Michael P Anderson:X; X is 1809-02-03,1959-12-25,False,True
892,Michael P Anderson:(1959-12-25)::Richard Serra:X; X is 1939-11-02,1939-11-02,True,True
893,Richard Serra:(1939-11-02)::Ehud Barak:X; X is 1939-05-06,1942-02-12,False,True
894,Ehud Barak:(1942-02-12)::Richard Branson:X; X is 1969-05-01,1950-07-18,False,True
895,Richard Branson:(1950-07-18)::Sandra Bullock:X; X is 1956-06-09,1964-07-26,True,False
896,Sandra Bullock:(1964-07-26)::Jeane J Kirkpatrick:X; X is 1926-11-19,1926-11-19,True,True
897,Jeane J Kirkpatrick:(1926-11-19)::Bobby Flay:X; X is 1964-12-10,1964-12-10,True,True
898,Bobby Flay:(1964-12-10)::Joan Miro:X; X is 1893-04-20,1893-04-20,True,True
899,Joan Miro:(1893-04-20)::David Letterman:X; X is 1947-04-12,1947-04-12,True,True
900,David Letterman:(1947-04-12)::Tracy Letts:X; X is 1965-07-04,1965-07-04,True,True
901,Tracy Letts:(1965-07-04)::Ahmed Qurei:X; X is 1937-03-26,1937-03-26,True,True
902,Ahmed Qurei:(1937-03-26)::Jeff Hostetler:X; X is 1960-10-17,1961-04-22,False,True
903,Jeff Hostetler:(1961-04-22)::Khalid Shaikh Mohammed:X; X is 1902-03-09,1965-04-14,False,True
904,Khalid Shaikh Mohammed:(1965-04-14)::Maurice Sendak:X; X is 1949-11-08,1928-06-10,False,True
905,Maurice Sendak:(1928-06-10)::Todd S Purdum:X; X is 1935-12-21,1959-12-13,False,True
906,Todd S Purdum:(1959-12-13)::Dan Marino:X; X is 1961-09-15,1961-09-15,True,True
907,Dan Marino:(1961-09-15)::Rock Hudson:X; X is 1925-11-17,1925-11-17,True,True
908,Rock Hudson:(1925-11-17)::Jason Robards:X; X is 1970-12-30,1922-07-26,False,True
909,Jason Robards:(1922-07-26)::Stockwell Day:X; X is 1906-06-22,1950-08-16,False,True
910,Stockwell Day:(1950-08-16)::Sid Caesar:X; X is 1937-08-29,1922-09-08,False,True
911,Sid Caesar:(1922-09-08)::Steve Bechler:X; X is 1979-11-18,1979-11-18,True,True
912,Steve Bechler:(1979-11-18)::Don Young:X; X is 1922-08-23,1933-06-09,False,True
913,Don Young:(1933-06-09)::David Cone:X; X is 1963-01-02,1963-01-02,True,True
914,David Cone:(1963-01-02)::Ricardo Lagos:X; X is 1938-03-02,1938-03-02,True,True
915,Ricardo Lagos:(1938-03-02)::Nadja Salerno-Sonnenberg:X; X is 1961-01-10,1961-01-10,True,True
916,Nadja Salerno-Sonnenberg:(1961-01-10)::Charles Cullen:X; X is 1954-09-12,1960-02-22,False,True
917,Charles Cullen:(1960-02-22)::Celia Cruz:X; X is 1870-04-22,1925-10-21,False,True
918,Celia Cruz:(1925-10-21)::Stacy Dragila:X; X is 1971-03-25,1971-03-25,True,True
919,Stacy Dragila:(1971-03-25)::Michael R Bloomberg:X; X is 1942-02-14,1942-02-14,True,True
920,Michael R Bloomberg:(1942-02-14)::George Balanchine:X; X is 1904-01-22,1904-01-22,True,True
921,George Balanchine:(1904-01-22)::Skitch Henderson:X; X is 1918-01-27,1918-01-27,True,True
922,Skitch Henderson:(1918-01-27)::Claudio Abbado:X; X is 1933-06-26,1933-06-26,True,True
923,Claudio Abbado:(1933-06-26)::Raul Alfonsin:X; X is 1927-03-12,1927-03-12,True,True
924,Raul Alfonsin:(1927-03-12)::Eduard A Shevardnadze:X; X is 1969-11-29,1928-01-25,False,True
925,Eduard A Shevardnadze:(1928-01-25)::Benjamin Spock:X; X is 1960-05-02,1903-05-02,False,True
926,Benjamin Spock:(1903-05-02)::R Kelly:X; X is 1967-01-08,1967-01-08,True,True
927,R Kelly:(1967-01-08)::Patricia Cornwell:X; X is 1955-01-01,1956-06-09,False,True
928,Patricia Cornwell:(1956-06-09)::Margaret Mitchell:X; X is 1970-10-08,1900-11-08,False,True
929,Margaret Mitchell:(1900-11-08)::Matthew McConaughey:X; X is 1969-11-04,1969-11-04,True,True
930,Matthew McConaughey:(1969-11-04)::Peter Serkin:X; X is 1896-09-24,1947-07-24,False,True
931,Peter Serkin:(1947-07-24)::Pete Seeger:X; X is 1965-07-26,1919-05-03,False,True
932,Pete Seeger:(1919-05-03)::Bernard L Madoff:X; X is 1938-04-29,1938-04-29,True,True
933,Bernard L Madoff:(1938-04-29)::Shaun Ellis:X; X is 1835-11-25,1977-06-24,False,True
934,Shaun Ellis:(1977-06-24)::Steve Largent:X; X is 1938-01-22,1954-09-28,False,True
935,Steve Largent:(1954-09-28)::Elizabeth Swados:X; X is 1970-10-12,1951-02-05,False,True
936,Elizabeth Swados:(1951-02-05)::John Updike:X; X is 1932-03-18,1932-03-18,False,False
937,John Updike:(1932-03-18)::Billy Wilder:X; X is 1964-07-09,1906-06-22,False,True
938,Billy Wilder:(1906-06-22)::Julian Barnes:X; X is 1946-01-19,1946-01-19,True,True
939,Julian Barnes:(1946-01-19)::Iva Majoli:X; X is 1953-06-13,1977-08-12,False,True
940,Iva Majoli:(1977-08-12)::Virginia Postrel:X; X is 1960-01-14,1960-01-14,True,True
941,Virginia Postrel:(1960-01-14)::Judy Davis:X; X is 1950-03-20,1955-04-23,False,True
942,Judy Davis:(1955-04-23)::Paul Cellucci:X; X is 1948-04-24,1948-04-24,True,True
943,Paul Cellucci:(1948-04-24)::Jessica Simpson:X; X is 1980-07-10,1980-07-10,True,True
944,Jessica Simpson:(1980-07-10)::Meriwether Lewis:X; X is 1949-05-25,1774-08-18,False,True
945,Meriwether Lewis:(1774-08-18)::Gary Player:X; X is 1941-08-11,1935-11-01,True,False
946,Gary Player:(1935-11-01)::William Shakespeare:X; X is 1564-01-01,1564-01-01,True,True
947,William Shakespeare:(1564-01-01)::Tom Clancy:X; X is 1947-04-12,1947-04-12,True,True
948,Tom Clancy:(1947-04-12)::Mahathir Mohamad:X; X is 1925-07-10,1925-07-10,True,True
949,Mahathir Mohamad:(1925-07-10)::George Armstrong Custer:X; X is 1973-02-14,1839-12-05,False,True
950,George Armstrong Custer:(1839-12-05)::Henry Ford:X; X is 1863-07-30,1863-07-30,True,True
951,Henry Ford:(1863-07-30)::Serge Schmemann:X; X is 1945-04-12,1945-04-12,True,True
952,Serge Schmemann:(1945-04-12)::Joseph E Stiglitz:X; X is 1943-02-09,1943-02-09,True,True
953,Joseph E Stiglitz:(1943-02-09)::Brian Wilson:X; X is 1942-06-20,1942-06-20,True,True
954,Brian Wilson:(1942-06-20)::Bill Parcells:X; X is 1939-03-08,1941-08-22,False,True
955,Bill Parcells:(1941-08-22)::James Earl Jones:X; X is 1958-05-30,1931-01-17,False,True
956,James Earl Jones:(1931-01-17)::Eric Lichtblau:X; X is 1910-08-20,1965-01-01,False,True
957,Eric Lichtblau:(1965-01-01)::Tom Lehman:X; X is 1959-03-07,1959-03-07,False,False
958,Tom Lehman:(1959-03-07)::Jeff Bridges:X; X is 1949-12-04,1949-12-04,True,True
959,Jeff Bridges:(1949-12-04)::Josef Ackermann:X; X is 1972-04-16,1948-02-07,False,True
960,Josef Ackermann:(1948-02-07)::Strobe Talbott:X; X is 1981-02-09,1946-04-25,False,True
961,Strobe Talbott:(1946-04-25)::Nick Zito:X; X is 1948-02-06,1948-02-06,True,True
962,Nick Zito:(1948-02-06)::Christoph von Dohnanyi:X; X is 1929-09-08,1929-09-08,True,True
963,Christoph von Dohnanyi:(1929-09-08)::Tom Waits:X; X is 1949-12-07,1949-12-07,True,True
964,Tom Waits:(1949-12-07)::Evelyn Waugh:X; X is 1929-11-30,1903-10-28,False,True
965,Evelyn Waugh:(1903-10-28)::Dara Torres:X; X is 1869-10-02,1967-04-15,False,True
966,Dara Torres:(1967-04-15)::Rahm Emanuel:X; X is 1950-04-04,1959-11-29,False,True
967,Rahm Emanuel:(1959-11-29)::Jule Styne:X; X is 1984-12-30,1905-12-31,False,True
968,Jule Styne:(1905-12-31)::Mark McGwire:X; X is 1977-02-20,1963-10-01,False,True
969,Mark McGwire:(1963-10-01)::Marylou Whitney:X; X is 1925-12-24,1925-12-24,True,True
970,Marylou Whitney:(1925-12-24)::Ruth Reichl:X; X is 1948-01-16,1948-01-16,True,True
971,Ruth Reichl:(1948-01-16)::Joe Torre:X; X is 1940-07-18,1940-07-18,True,True
972,Joe Torre:(1940-07-18)::John Barth:X; X is 1945-03-04,1930-05-27,False,True
973,John Barth:(1930-05-27)::Jamie Tarses:X; X is 1964-03-16,1964-03-16,True,True
974,Jamie Tarses:(1964-03-16)::Mike Richter:X; X is 1963-04-06,1966-09-22,False,True
975,Mike Richter:(1966-09-22)::Oksana Baiul:X; X is 1917-09-25,1977-11-16,False,True
976,Oksana Baiul:(1977-11-16)::Oscar Peterson:X; X is 1925-08-15,1925-08-15,False,False
977,Oscar Peterson:(1925-08-15)::Matt Leinart:X; X is 1908-01-15,1983-05-11,False,True
978,Matt Leinart:(1983-05-11)::Max Beckmann:X; X is 1948-06-18,1884-02-12,False,True
979,Max Beckmann:(1884-02-12)::Jerome Kerviel:X; X is 1886-12-18,1977-01-11,False,True
980,Jerome Kerviel:(1977-01-11)::Alan Greenspan:X; X is 1989-02-11,1926-03-06,False,True
981,Alan Greenspan:(1926-03-06)::Willa Cather:X; X is 1873-12-07,1873-12-07,True,True
982,Willa Cather:(1873-12-07)::Glenn D Lowry:X; X is 1954-09-28,1954-09-28,True,True
983,Glenn D Lowry:(1954-09-28)::Hal R Varian:X; X is 1947-03-18,1947-03-18,True,True
984,Hal R Varian:(1947-03-18)::Fran Fraschilla:X; X is 1949-01-01,1958-08-30,False,True
985,Fran Fraschilla:(1958-08-30)::Helen Hunt:X; X is 1963-06-15,1963-06-15,False,False
986,Helen Hunt:(1963-06-15)::Lanny J Davis:X; X is 1930-11-06,1945-12-12,False,True
987,Lanny J Davis:(1945-12-12)::Donovan Bailey:X; X is 1941-09-04,1967-12-16,False,True
988,Donovan Bailey:(1967-12-16)::Ricky Ledee:X; X is 1973-11-22,1973-11-22,True,True
989,Ricky Ledee:(1973-11-22)::Karel van Miert:X; X is 1942-01-17,1942-01-17,False,False
990,Karel van Miert:(1942-01-17)::Bill Bryson:X; X is 1972-11-21,1951-12-08,False,True
991,Bill Bryson:(1951-12-08)::Henry R Kravis:X; X is 1944-01-06,1944-01-06,True,True
992,Henry R Kravis:(1944-01-06)::Linda Lavin:X; X is 1960-12-14,1937-10-15,False,True
993,Linda Lavin:(1937-10-15)::Nobuyuki Idei:X; X is 1937-11-22,1937-11-22,True,True
994,Nobuyuki Idei:(1937-11-22)::Donald Fehr:X; X is 1933-03-28,1948-06-18,False,True
995,Donald Fehr:(1948-06-18)::Rolf Ekeus:X; X is 1935-07-07,1935-07-07,True,True
996,Rolf Ekeus:(1935-07-07)::Scott Stevens:X; X is 1965-09-14,1964-04-01,False,True
997,Scott Stevens:(1964-04-01)::Stephen Sondheim:X; X is 1974-11-22,1930-03-22,False,True
998,Stephen Sondheim:(1930-03-22)::Kurt Vonnegut:X; X is 1922-11-11,1922-11-11,True,True
999,Kurt Vonnegut:(1922-11-11)::Anne Bernays:X; X is 1932-11-03,1930-09-14,True,False
1000,Anne Bernays:(1930-09-14)::Awilda Lopez:X; X is 1948-03-15,1989-02-11,False,True
1001,Awilda Lopez:(1989-02-11)::Charlton Heston:X; X is 1982-08-09,1923-10-04,False,True
1002,Charlton Heston:(1923-10-04)::Jose Carreras:X; X is 1946-12-05,1946-12-05,True,True
1003,Jose Carreras:(1946-12-05)::Bruce Springsteen:X; X is 1949-09-23,1949-09-23,True,True
1004,Bruce Springsteen:(1949-09-23)::Michael R Beschloss:X; X is 1945-05-08,1955-11-30,False,True
1005,Michael R Beschloss:(1955-11-30)::Simon Schama:X; X is 1945-02-13,1945-02-13,False,False
1006,Simon Schama:(1945-02-13)::Burt Bacharach:X; X is 1928-05-12,1928-05-12,True,True
1007,Burt Bacharach:(1928-05-12)::H Wayne Huizenga:X; X is 1937-12-29,1937-12-29,True,True
1008,H Wayne Huizenga:(1937-12-29)::Carl Everett:X; X is 1959-11-29,1971-06-03,False,True
1009,Carl Everett:(1971-06-03)::Vladimir Konstantinov:X; X is 1932-08-03,1967-03-19,False,True
1010,Vladimir Konstantinov:(1967-03-19)::Curtis Martin:X; X is 1973-05-01,1973-05-01,True,True
1011,Curtis Martin:(1973-05-01)::Tim Hardaway:X; X is 1966-09-01,1966-09-01,True,True
1012,Tim Hardaway:(1966-09-01)::Simon Cowell:X; X is 1959-10-07,1959-10-07,True,True
1013,Simon Cowell:(1959-10-07)::Joyce Carol Oates:X; X is 1774-08-18,1938-06-16,False,True
1014,Joyce Carol Oates:(1938-06-16)::Bill Belichick:X; X is 1952-04-16,1952-04-16,True,True
1015,Bill Belichick:(1952-04-16)::Linda Chavez:X; X is 1947-06-17,1947-06-17,True,True
1016,Linda Chavez:(1947-06-17)::Lloyd C Blankfein:X; X is 1972-02-15,1954-09-20,False,True
1017,Lloyd C Blankfein:(1954-09-20)::William Safire:X; X is 1929-12-17,1929-12-17,True,True
1018,William Safire:(1929-12-17)::David Gelernter:X; X is 1941-07-28,1955-03-05,False,True
1019,David Gelernter:(1955-03-05)::Tilda Swinton:X; X is 1965-08-17,1960-11-05,False,True
1020,Tilda Swinton:(1960-11-05)::Henrik Ibsen:X; X is 1932-01-01,1828-03-20,False,True
1021,Henrik Ibsen:(1828-03-20)::Helene Cooper:X; X is 1964-12-04,1966-04-22,False,True
1022,Helene Cooper:(1966-04-22)::Alban Berg:X; X is 1885-02-09,1885-02-09,False,False
1023,Alban Berg:(1885-02-09)::Graydon Carter:X; X is 1949-07-14,1949-07-14,False,False
1024,Graydon Carter:(1949-07-14)::G Richard Jr Wagoner:X; X is 1953-02-09,1953-02-09,True,True
1025,G Richard Jr Wagoner:(1953-02-09)::Jon Krakauer:X; X is 1954-04-12,1954-04-12,True,True
1026,Jon Krakauer:(1954-04-12)::Kasey Keller:X; X is 1925-02-22,1969-11-29,False,True
1027,Kasey Keller:(1969-11-29)::Paul Rudd:X; X is 1969-04-06,1969-04-06,True,True
1028,Paul Rudd:(1969-04-06)::Laurence Olivier:X; X is 1908-07-12,1907-05-22,False,True
1029,Laurence Olivier:(1907-05-22)::Rigoberta Menchu:X; X is 1959-01-09,1959-01-09,True,True
1030,Rigoberta Menchu:(1959-01-09)::Drew Bledsoe:X; X is 1972-02-14,1972-02-14,True,True
1031,Drew Bledsoe:(1972-02-14)::Meg Ryan:X; X is 1961-11-19,1961-11-19,True,True
1032,Meg Ryan:(1961-11-19)::Ralph Lauren:X; X is 1939-10-14,1939-10-14,True,True
1033,Ralph Lauren:(1939-10-14)::Michael Vick:X; X is 1943-10-07,1980-06-26,False,True
1034,Michael Vick:(1980-06-26)::Scarlett Johansson:X; X is 1948-12-27,1984-11-22,False,True
1035,Scarlett Johansson:(1984-11-22)::Eddie George:X; X is 1973-09-24,1973-09-24,True,True
1036,Eddie George:(1973-09-24)::Julius Erving:X; X is 1933-04-29,1950-02-22,False,True
1037,Julius Erving:(1950-02-22)::Gary Sheffield:X; X is 1912-03-22,1968-11-18,False,True
1038,Gary Sheffield:(1968-11-18)::Jim Harbaugh:X; X is 1945-06-19,1963-12-23,False,True
1039,Jim Harbaugh:(1963-12-23)::Joschka Fischer:X; X is 1948-04-12,1948-04-12,True,True
1040,Joschka Fischer:(1948-04-12)::Bill Cowher:X; X is 1957-05-08,1957-05-08,True,True
1041,Bill Cowher:(1957-05-08)::Pamela Frank:X; X is 1967-06-20,1967-06-20,True,True
1042,Pamela Frank:(1967-06-20)::Andrew H Jr Card:X; X is 1947-05-10,1947-05-10,True,True
1043,Andrew H Jr Card:(1947-05-10)::Lawrence Block:X; X is 1938-06-24,1938-06-24,False,False
1044,Lawrence Block:(1938-06-24)::Armstrong Williams:X; X is 1959-02-05,1959-02-05,True,True
1045,Armstrong Williams:(1959-02-05)::Brent Staples:X; X is 1951-01-01,1951-01-01,False,False
1046,Brent Staples:(1951-01-01)::Mwai Kibaki:X; X is 1931-11-15,1931-11-15,True,True
1047,Mwai Kibaki:(1931-11-15)::Richard A Posner:X; X is 1939-01-11,1939-01-11,True,True
1048,Richard A Posner:(1939-01-11)::Eckhard Pfeiffer:X; X is 1941-08-20,1941-08-20,True,True
1049,Eckhard Pfeiffer:(1941-08-20)::Leslie Uggams:X; X is 1943-05-25,1943-05-25,True,True
1050,Leslie Uggams:(1943-05-25)::Aaron Glenn:X; X is 1948-02-15,1972-07-16,False,True
1051,Aaron Glenn:(1972-07-16)::John C Liu:X; X is 1960-11-05,1967-01-08,False,True
1052,John C Liu:(1967-01-08)::Ned Lamont:X; X is 1954-01-03,1954-01-03,True,True
1053,Ned Lamont:(1954-01-03)::Samuel Dash:X; X is 1942-12-01,1925-02-27,False,True
1054,Samuel Dash:(1925-02-27)::Martti Ahtisaari:X; X is 1937-06-23,1937-06-23,True,True
1055,Martti Ahtisaari:(1937-06-23)::Richard Stoltzman:X; X is 1942-07-12,1942-07-12,True,True
1056,Richard Stoltzman:(1942-07-12)::Shania Twain:X; X is 1972-06-15,1965-08-28,False,True
1057,Shania Twain:(1965-08-28)::Jennifer 8 Lee:X; X is 1976-03-15,1976-03-15,True,True
1058,Jennifer 8 Lee:(1976-03-15)::Aaron Boone:X; X is 1973-03-09,1973-03-09,True,True
1059,Aaron Boone:(1973-03-09)::Costas Simitis:X; X is 1935-03-26,1936-06-23,False,True
1060,Costas Simitis:(1936-06-23)::Gwen Verdon:X; X is 1925-01-13,1925-01-13,False,False
1061,Gwen Verdon:(1925-01-13)::Alan K Simpson:X; X is 1966-11-14,1931-09-02,False,True
1062,Alan K Simpson:(1931-09-02)::Mary Ann Glendon:X; X is 1950-10-27,1938-10-07,False,True
1063,Mary Ann Glendon:(1938-10-07)::Scott M Stringer:X; X is 1933-10-06,1960-04-29,False,True
1064,Scott M Stringer:(1960-04-29)::Steve Trachsel:X; X is 1958-06-30,1970-10-31,False,True
1065,Steve Trachsel:(1970-10-31)::Oscar Pistorius:X; X is 1935-09-16,1986-11-22,False,True
1066,Oscar Pistorius:(1986-11-22)::Ben Stiller:X; X is 1965-11-30,1965-11-30,True,True
1067,Ben Stiller:(1965-11-30)::Albert Einstein:X; X is 1929-12-17,1879-03-14,False,True
1068,Albert Einstein:(1879-03-14)::John A Boehner:X; X is 1949-11-17,1949-11-17,True,True
1069,John A Boehner:(1949-11-17)::Louis I Kahn:X; X is 1901-02-20,1901-02-20,True,True
1070,Louis I Kahn:(1901-02-20)::Ron Howard:X; X is 1954-03-01,1954-03-01,True,True
1071,Ron Howard:(1954-03-01)::Laci Peterson:X; X is 1975-05-04,1975-05-04,True,True
1072,Laci Peterson:(1975-05-04)::David Brinkley:X; X is 1920-07-10,1920-07-10,True,True
1073,David Brinkley:(1920-07-10)::Anthony Hopkins:X; X is 1956-10-21,1937-12-31,False,True
1074,Anthony Hopkins:(1937-12-31)::Sharon Lafraniere:X; X is 1942-07-02,1955-06-15,False,True
1075,Sharon Lafraniere:(1955-06-15)::Thomas J Manton:X; X is 1959-04-25,1932-11-03,False,True
