,Prompt,Correct Object,GPT-reply,Status
756,Paul J. Crutzen:(CHEMIST)::Željko Kalac:X; X is PHYSICIST,SOCCER PLAYER,False,True
757,Željko Kalac:(SOCCER PLAYER)::M. C. Escher:X; X is ARTIST,ARTIST,True,True
758,M. C. Escher:(ARTIST)::Wilhelm Friedemann Bach:X; X is COMPOSER,COMPOSER,True,True
759,Wilhelm Friedemann Bach:(COMPOSER)::Nynetjer:X; X is POLITICIAN,POLITICIAN,False,False
760,Nynetjer:(POLITICIAN)::Naomi Campbell:X; X is MODEL,MODEL,True,True
761,Naomi Campbell:(MODEL)::Ali Pasha:X; X is FILM DIRECTOR,POLITICIAN,False,True
762,Ali Pasha:(POLITICIAN)::Keith Jarrett:X; X is RELIGIOUS FIGURE,MUSICIAN,False,True
763,Keith Jarrett:(MUSICIAN)::Matthew Broderick:X; X is WRITER,ACTOR,False,True
764,Matthew Broderick:(ACTOR)::Jacob Isaakszoon van Ruysdael:X; X is PAINTER,PAINTER,True,True
765,Jacob Isaakszoon van Ruysdael:(PAINTER)::Victor Garber:X; X is SOCCER PLAYER,ACTOR,False,True
766,Victor Garber:(ACTOR)::Aaron Copland:X; X is COMPOSER,COMPOSER,True,True
767,Aaron Copland:(COMPOSER)::Rinko Kikuchi:X; X is BUSINESSPERSON,ACTOR,False,True
768,Rinko Kikuchi:(ACTOR)::Dalida:X; X is SINGER,SINGER,True,True
769,Dalida:(SINGER)::Carl Michael Bellman:X; X is MUSICIAN,MUSICIAN,True,True
770,Carl Michael Bellman:(MUSICIAN)::George H. W. Bush:X; X is ACTOR,POLITICIAN,False,True
771,George H. W. Bush:(POLITICIAN)::Sofonisba Anguissola:X; X is TENNIS PLAYER,ARTIST,False,True
772,"Sofonisba Anguissola:(ARTIST)::Henry III, Holy Roman Emperor:X; X is POLITICIAN",POLITICIAN,True,True
773,"Henry III, Holy Roman Emperor:(POLITICIAN)::Wilhelm Pieck:X; X is PAINTER",POLITICIAN,False,True
774,Wilhelm Pieck:(POLITICIAN)::Erik Erikson:X; X is ASTRONOMER,PSYCHOLOGIST,False,True
775,Erik Erikson:(PSYCHOLOGIST)::Martin Lewis Perl:X; X is POLITICIAN,PHYSICIST,False,True
776,Martin Lewis Perl:(PHYSICIST)::Nikolai Andrianov:X; X is GYMNAST,GYMNAST,True,True
777,Nikolai Andrianov:(GYMNAST)::Aldous Huxley:X; X is POLITICIAN,WRITER,False,True
778,Aldous Huxley:(WRITER)::Richard Sorge:X; X is JOURNALIST,JOURNALIST,True,True
779,Richard Sorge:(JOURNALIST)::Mikhail Illarionovich Kutuzov:X; X is MILITARY PERSONNEL,MILITARY PERSONNEL,True,True
780,Mikhail Illarionovich Kutuzov:(MILITARY PERSONNEL)::Ronald de Boer:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
781,Ronald de Boer:(SOCCER PLAYER)::Anna Faris:X; X is ACTOR,ACTOR,True,True
782,Anna Faris:(ACTOR)::Jerry Yang:X; X is WRITER,BUSINESSPERSON,False,True
783,Jerry Yang:(BUSINESSPERSON)::Damon Hill:X; X is POLITICIAN,RACECAR DRIVER,False,True
784,Damon Hill:(RACECAR DRIVER)::Pope Adeodatus II:X; X is RELIGIOUS FIGURE,RELIGIOUS FIGURE,True,True
785,Pope Adeodatus II:(RELIGIOUS FIGURE)::Gjorgje Ivanov:X; X is POLITICIAN,POLITICIAN,True,True
786,Gjorgje Ivanov:(POLITICIAN)::Courteney Cox:X; X is ACTOR,ACTOR,True,True
787,Courteney Cox:(ACTOR)::John the Evangelist:X; X is NOBLEMAN,WRITER,False,True
788,John the Evangelist:(WRITER)::G. K. Chesterton:X; X is PRESENTER,WRITER,False,True
789,G. K. Chesterton:(WRITER)::Jonathan dos Santos:X; X is SINGER,SOCCER PLAYER,False,True
790,Jonathan dos Santos:(SOCCER PLAYER)::Ricardo Pereira:X; X is PHILOSOPHER,SOCCER PLAYER,False,True
791,Ricardo Pereira:(SOCCER PLAYER)::Frédéric Passy:X; X is ECONOMIST,ECONOMIST,True,True
792,Frédéric Passy:(ECONOMIST)::Kālidāsa:X; X is PHYSICIST,WRITER,False,True
793,Kālidāsa:(WRITER)::Martine Aubry:X; X is POLITICIAN,POLITICIAN,True,True
794,Martine Aubry:(POLITICIAN)::Pope Zachary:X; X is RELIGIOUS FIGURE,RELIGIOUS FIGURE,True,True
795,Pope Zachary:(RELIGIOUS FIGURE)::Anton Ivanovich Denikin:X; X is MILITARY PERSONNEL,MILITARY PERSONNEL,True,True
796,Anton Ivanovich Denikin:(MILITARY PERSONNEL)::Rebiya Kadeer:X; X is POLITICIAN,BUSINESSPERSON,True,False
797,Rebiya Kadeer:(BUSINESSPERSON)::Meat Loaf:X; X is SINGER,SINGER,True,True
798,Meat Loaf:(SINGER)::Wesley Sneijder:X; X is SINGER,SOCCER PLAYER,False,True
799,Wesley Sneijder:(SOCCER PLAYER)::Harriet Beecher Stowe:X; X is ACTOR,WRITER,False,True
800,Harriet Beecher Stowe:(WRITER)::Pope Honorius IV:X; X is RELIGIOUS FIGURE,RELIGIOUS FIGURE,True,True
801,Pope Honorius IV:(RELIGIOUS FIGURE)::Giambattista Vico:X; X is PHILOSOPHER,PHILOSOPHER,True,True
802,Giambattista Vico:(PHILOSOPHER)::Marouf al-Bakhit:X; X is SOCCER PLAYER,POLITICIAN,False,True
803,"Marouf al-Bakhit:(POLITICIAN)::Freddie Prinze, Jr.:X; X is ACTOR",ACTOR,True,True
804,"Freddie Prinze, Jr.:(ACTOR)::Pope Sixtus III:X; X is POLITICIAN",RELIGIOUS FIGURE,False,True
805,Pope Sixtus III:(RELIGIOUS FIGURE)::Valdas Adamkus:X; X is POLITICIAN,POLITICIAN,True,True
806,Valdas Adamkus:(POLITICIAN)::Charlie Watts:X; X is MUSICIAN,MUSICIAN,True,True
807,Charlie Watts:(MUSICIAN)::John Robert Schrieffer:X; X is WRITER,PHYSICIST,False,True
808,John Robert Schrieffer:(PHYSICIST)::Ronald Ross:X; X is PHYSICIAN,PHYSICIAN,True,True
809,Ronald Ross:(PHYSICIAN)::Mencius:X; X is PHILOSOPHER,PHILOSOPHER,True,True
810,Mencius:(PHILOSOPHER)::Jack London:X; X is POLITICIAN,WRITER,False,True
811,Jack London:(WRITER)::Ivica Olić:X; X is ECONOMIST,SOCCER PLAYER,False,True
812,Ivica Olić:(SOCCER PLAYER)::Martin Jol:X; X is MATHEMATICIAN,COACH,False,True
813,Martin Jol:(COACH)::Mark Schwarzer:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
814,Mark Schwarzer:(SOCCER PLAYER)::Ali Khamenei:X; X is COMIC ARTIST,POLITICIAN,False,True
815,Ali Khamenei:(POLITICIAN)::Lady Bird Johnson:X; X is BUSINESSPERSON,BUSINESSPERSON,False,False
816,Lady Bird Johnson:(BUSINESSPERSON)::Moshe Katsav:X; X is POLITICIAN,POLITICIAN,True,True
817,Moshe Katsav:(POLITICIAN)::Khosrau I:X; X is CHEMIST,POLITICIAN,False,True
818,Khosrau I:(POLITICIAN)::Thomas Tallis:X; X is WRITER,RELIGIOUS FIGURE,True,False
819,Thomas Tallis:(RELIGIOUS FIGURE)::Constantine P. Cavafy:X; X is ACTOR,WRITER,False,True
820,Constantine P. Cavafy:(WRITER)::Lady Godiva:X; X is SOCIAL ACTIVIST,SOCIAL ACTIVIST,False,False
821,Lady Godiva:(SOCIAL ACTIVIST)::Gaston Bachelard:X; X is ACTOR,PHILOSOPHER,False,True
822,Gaston Bachelard:(PHILOSOPHER)::Michel de Montaigne:X; X is PHILOSOPHER,PHILOSOPHER,True,True
823,Michel de Montaigne:(PHILOSOPHER)::David Guetta:X; X is MUSICIAN,MUSICIAN,True,True
824,David Guetta:(MUSICIAN)::Edward III of England:X; X is BIOLOGIST,POLITICIAN,False,True
825,Edward III of England:(POLITICIAN)::Sasha Cohen:X; X is ACTOR,ACTOR,False,False
826,Sasha Cohen:(ACTOR)::Georges J. F. Köhler:X; X is BIOLOGIST,BIOLOGIST,True,True
827,Georges J. F. Köhler:(BIOLOGIST)::El Greco:X; X is PHOTOGRAPHER,PAINTER,False,True
828,El Greco:(PAINTER)::Marcia Gay Harden:X; X is ACTOR,ACTOR,True,True
829,Marcia Gay Harden:(ACTOR)::Stéphane Mallarmé:X; X is WRITER,WRITER,True,True
830,Stéphane Mallarmé:(WRITER)::Jason Čulina:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
831,Jason Čulina:(SOCCER PLAYER)::Ibn Arabi:X; X is PHILOSOPHER,PHILOSOPHER,True,True
832,Ibn Arabi:(PHILOSOPHER)::Simeon of Russia:X; X is FILM DIRECTOR,POLITICIAN,False,True
833,Simeon of Russia:(POLITICIAN)::Louis XVIII of France:X; X is POLITICIAN,POLITICIAN,True,True
834,Louis XVIII of France:(POLITICIAN)::A. A. Milne:X; X is ACTOR,WRITER,False,True
835,A. A. Milne:(WRITER)::Natalie Imbruglia:X; X is POLITICIAN,SINGER,False,True
836,Natalie Imbruglia:(SINGER)::Sabbatai Zevi:X; X is MATHEMATICIAN,RELIGIOUS FIGURE,False,True
837,Sabbatai Zevi:(RELIGIOUS FIGURE)::Richard Stone:X; X is SOCCER PLAYER,ECONOMIST,False,True
838,Richard Stone:(ECONOMIST)::Matthias Grünewald:X; X is SOCCER PLAYER,PAINTER,False,True
839,Matthias Grünewald:(PAINTER)::Philippikos:X; X is ACTOR,POLITICIAN,False,True
840,Philippikos:(POLITICIAN)::Chaim Weizmann:X; X is MUSICIAN,POLITICIAN,False,True
841,Chaim Weizmann:(POLITICIAN)::Álvaro Siza Vieira:X; X is ARCHITECT,ARCHITECT,True,True
842,Álvaro Siza Vieira:(ARCHITECT)::Malena Ernman:X; X is WRITER,SINGER,False,True
843,Malena Ernman:(SINGER)::Maxim Gorky:X; X is WRITER,WRITER,True,True
844,Maxim Gorky:(WRITER)::James Madison:X; X is POLITICIAN,POLITICIAN,True,True
845,James Madison:(POLITICIAN)::Benny Hill:X; X is ACTOR,ACTOR,True,True
846,Benny Hill:(ACTOR)::Jason Derulo:X; X is POLITICIAN,SINGER,False,True
847,Jason Derulo:(SINGER)::Mykola Azarov:X; X is POLITICIAN,POLITICIAN,True,True
848,Mykola Azarov:(POLITICIAN)::Thutmose II:X; X is BIOLOGIST,POLITICIAN,False,True
849,Thutmose II:(POLITICIAN)::Yuan Shikai:X; X is POLITICIAN,POLITICIAN,True,True
850,Yuan Shikai:(POLITICIAN)::Santiago Cañizares:X; X is WRITER,SOCCER PLAYER,False,True
851,Santiago Cañizares:(SOCCER PLAYER)::Stéphane Grappelli:X; X is POLITICIAN,MUSICIAN,False,True
852,Stéphane Grappelli:(MUSICIAN)::Konstantinos Stephanopoulos:X; X is POLITICIAN,POLITICIAN,True,True
853,Konstantinos Stephanopoulos:(POLITICIAN)::Vincent du Vigneaud:X; X is CHEMIST,CHEMIST,True,True
854,Vincent du Vigneaud:(CHEMIST)::Elie Wiesel:X; X is POLITICIAN,WRITER,False,True
855,Elie Wiesel:(WRITER)::Michael York:X; X is PHYSICIST,ACTOR,False,True
856,Michael York:(ACTOR)::Anton LaVey:X; X is MODEL,WRITER,False,True
857,Anton LaVey:(WRITER)::Marshall McLuhan:X; X is POLITICIAN,PHILOSOPHER,False,True
858,Marshall McLuhan:(PHILOSOPHER)::Chris Hemsworth:X; X is MODEL,ACTOR,False,True
859,Chris Hemsworth:(ACTOR)::Jacques Ibert:X; X is WRITER,COMPOSER,False,True
860,Jacques Ibert:(COMPOSER)::Marcus Annaeus Lucanus:X; X is MUSICIAN,WRITER,False,True
861,Marcus Annaeus Lucanus:(WRITER)::Muqtada al-Sadr:X; X is POLITICIAN,POLITICIAN,True,True
862,Muqtada al-Sadr:(POLITICIAN)::Cao Xueqin:X; X is WRITER,WRITER,True,True
863,Cao Xueqin:(WRITER)::Saint George:X; X is POLITICIAN,RELIGIOUS FIGURE,False,True
864,Saint George:(RELIGIOUS FIGURE)::Totò:X; X is ACTOR,ACTOR,True,True
865,Totò:(ACTOR)::Kareem Abdul-Jabbar:X; X is ACTOR,BASKETBALL PLAYER,False,True
866,Kareem Abdul-Jabbar:(BASKETBALL PLAYER)::Paul Verlaine:X; X is SOCCER PLAYER,WRITER,False,True
867,Paul Verlaine:(WRITER)::Oleg Blokhin:X; X is SINGER,SOCCER PLAYER,False,True
868,Oleg Blokhin:(SOCCER PLAYER)::Charles Lindbergh:X; X is PILOT,PILOT,True,True
869,Charles Lindbergh:(PILOT)::Claude Jade:X; X is MUSICIAN,ACTOR,False,True
870,Claude Jade:(ACTOR)::Sher Shah Suri:X; X is MUSICIAN,POLITICIAN,False,True
871,Sher Shah Suri:(POLITICIAN)::Alfonso García Robles:X; X is DIPLOMAT,DIPLOMAT,True,True
872,Alfonso García Robles:(DIPLOMAT)::Teresa of Ávila:X; X is COMPOSER,RELIGIOUS FIGURE,False,True
873,Teresa of Ávila:(RELIGIOUS FIGURE)::Mathieu Valbuena:X; X is ACTOR,SOCCER PLAYER,False,True
874,Mathieu Valbuena:(SOCCER PLAYER)::Alicia Silverstone:X; X is ACTOR,ACTOR,True,True
875,Alicia Silverstone:(ACTOR)::Zhuangzi:X; X is POLITICIAN,PHILOSOPHER,False,True
876,Zhuangzi:(PHILOSOPHER)::Dustin Hoffman:X; X is MUSICIAN,ACTOR,False,True
877,Dustin Hoffman:(ACTOR)::Lee Jung-Soo:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
878,Lee Jung-Soo:(SOCCER PLAYER)::Ronald Reagan:X; X is ACTOR,POLITICIAN,True,False
879,Ronald Reagan:(POLITICIAN)::Vladimir Vysotsky:X; X is WRITER,WRITER,True,True
880,Vladimir Vysotsky:(WRITER)::Henryk Górecki:X; X is POLITICIAN,COMPOSER,False,True
881,Henryk Górecki:(COMPOSER)::John Robert Vane:X; X is CHEMIST,CHEMIST,True,True
882,John Robert Vane:(CHEMIST)::Joseph I of Portugal:X; X is POLITICIAN,POLITICIAN,True,True
883,Joseph I of Portugal:(POLITICIAN)::deadmau5:X; X is MUSICIAN,MUSICIAN,True,True
884,deadmau5:(MUSICIAN)::Charles Ives:X; X is WRITER,COMPOSER,False,True
885,Charles Ives:(COMPOSER)::Martina Navratilova:X; X is TENNIS PLAYER,TENNIS PLAYER,True,True
886,Martina Navratilova:(TENNIS PLAYER)::Anne of Cleves:X; X is COMPANION,COMPANION,True,True
887,Anne of Cleves:(COMPANION)::Reuben:X; X is WRITER,RELIGIOUS FIGURE,False,True
888,Reuben:(RELIGIOUS FIGURE)::Giuseppe Favalli:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
889,Giuseppe Favalli:(SOCCER PLAYER)::Laurent Blanc:X; X is POLITICIAN,SOCCER PLAYER,False,True
890,Laurent Blanc:(SOCCER PLAYER)::Charlemagne:X; X is BIOLOGIST,POLITICIAN,False,True
891,Charlemagne:(POLITICIAN)::Lobsang Sangay:X; X is POLITICIAN,POLITICIAN,True,True
892,Lobsang Sangay:(POLITICIAN)::Malcolm III of Scotland:X; X is POLITICIAN,POLITICIAN,True,True
893,Malcolm III of Scotland:(POLITICIAN)::Huáscar:X; X is POLITICIAN,POLITICIAN,False,False
894,Huáscar:(POLITICIAN)::Jordi Cruyff:X; X is POLITICIAN,SOCCER PLAYER,False,True
895,Jordi Cruyff:(SOCCER PLAYER)::José Paolo Guerrero:X; X is ACTOR,SOCCER PLAYER,False,True
896,José Paolo Guerrero:(SOCCER PLAYER)::Stefan Raab:X; X is PRESENTER,PRESENTER,True,True
897,Stefan Raab:(PRESENTER)::Pope Damasus II:X; X is RELIGIOUS FIGURE,RELIGIOUS FIGURE,True,True
898,Pope Damasus II:(RELIGIOUS FIGURE)::Johannes Vilhelm Jensen:X; X is SOCCER PLAYER,WRITER,False,True
899,Johannes Vilhelm Jensen:(WRITER)::Gyula Horn:X; X is ARCHITECT,POLITICIAN,False,True
900,Gyula Horn:(POLITICIAN)::Charles-Augustin de Coulomb:X; X is GEOGRAPHER,PHYSICIST,False,True
901,Charles-Augustin de Coulomb:(PHYSICIST)::Christian Panucci:X; X is POLITICIAN,SOCCER PLAYER,False,True
902,Christian Panucci:(SOCCER PLAYER)::August Wilhelm von Schlegel:X; X is WRITER,WRITER,True,True
903,August Wilhelm von Schlegel:(WRITER)::Jamie Lynn Spears:X; X is SINGER,ACTOR,True,False
904,Jamie Lynn Spears:(ACTOR)::Karl Haushofer:X; X is PHYSICIAN,POLITICIAN,False,True
905,Karl Haushofer:(POLITICIAN)::Tōgō Heihachirō:X; X is MILITARY PERSONNEL,MILITARY PERSONNEL,True,True
906,Tōgō Heihachirō:(MILITARY PERSONNEL)::Antoine François Prévost:X; X is WRITER,WRITER,True,True
907,Antoine François Prévost:(WRITER)::Georg Solti:X; X is TENNIS PLAYER,CONDUCTOR,False,True
908,Georg Solti:(CONDUCTOR)::Anna Bergendahl:X; X is SINGER,SINGER,True,True
909,Anna Bergendahl:(SINGER)::Jakaya Kikwete:X; X is ACTOR,POLITICIAN,False,True
910,Jakaya Kikwete:(POLITICIAN)::Arcadius:X; X is SOCCER PLAYER,POLITICIAN,False,True
911,Arcadius:(POLITICIAN)::Jack Johnson:X; X is MUSICIAN,MUSICIAN,True,True
912,Jack Johnson:(MUSICIAN)::Pope Clement XIII:X; X is MUSICIAN,RELIGIOUS FIGURE,False,True
913,Pope Clement XIII:(RELIGIOUS FIGURE)::Anton Webern:X; X is COMPOSER,COMPOSER,True,True
914,Anton Webern:(COMPOSER)::Lysander:X; X is MILITARY PERSONNEL,MILITARY PERSONNEL,False,False
915,Lysander:(MILITARY PERSONNEL)::David Strathairn:X; X is POLITICIAN,ACTOR,False,True
916,David Strathairn:(ACTOR)::John Steinbeck:X; X is POLITICIAN,WRITER,False,True
917,John Steinbeck:(WRITER)::Johan Neeskens:X; X is INVENTOR,COACH,False,True
918,Johan Neeskens:(COACH)::Rob Van Dam:X; X is WRITER,WRESTLER,False,True
919,"Rob Van Dam:(WRESTLER)::Lothair III, Holy Roman Emperor:X; X is POLITICIAN",POLITICIAN,True,True
920,"Lothair III, Holy Roman Emperor:(POLITICIAN)::Angela Davis:X; X is SOCIAL ACTIVIST",SOCIAL ACTIVIST,True,True
921,Angela Davis:(SOCIAL ACTIVIST)::Alessandro Petacchi:X; X is CYCLIST,CYCLIST,True,True
922,Alessandro Petacchi:(CYCLIST)::Fernando Arrabal:X; X is WRITER,WRITER,True,True
923,Fernando Arrabal:(WRITER)::Little Richard:X; X is COMPOSER,SINGER,False,True
924,Little Richard:(SINGER)::Floriano Peixoto:X; X is WRITER,POLITICIAN,False,True
925,Floriano Peixoto:(POLITICIAN)::Ptolemy XI Alexander II:X; X is POLITICIAN,POLITICIAN,False,False
926,Ptolemy XI Alexander II:(POLITICIAN)::Charlize Theron:X; X is ACTOR,ACTOR,True,True
927,Charlize Theron:(ACTOR)::Kurt Schwitters:X; X is ARTIST,ARTIST,True,True
928,Kurt Schwitters:(ARTIST)::Daniel Cohn-Bendit:X; X is POLITICIAN,POLITICIAN,True,True
929,Daniel Cohn-Bendit:(POLITICIAN)::Charles Maurice de Talleyrand-Périgord:X; X is DIPLOMAT,DIPLOMAT,True,True
930,Charles Maurice de Talleyrand-Périgord:(DIPLOMAT)::Leon Osman:X; X is WRITER,SOCCER PLAYER,False,True
931,"Leon Osman:(SOCCER PLAYER)::Louis-Antoine, Duke of Angouleme:X; X is NOBLEMAN",NOBLEMAN,True,True
932,"Louis-Antoine, Duke of Angouleme:(NOBLEMAN)::George Emil Palade:X; X is SOCCER PLAYER",PHYSICIAN,False,True
933,George Emil Palade:(PHYSICIAN)::Yun Bo-seon:X; X is ACTOR,POLITICIAN,False,True
934,Yun Bo-seon:(POLITICIAN)::Herman Hollerith:X; X is INVENTOR,INVENTOR,True,True
935,Herman Hollerith:(INVENTOR)::Paul Signac:X; X is PAINTER,PAINTER,True,True
936,Paul Signac:(PAINTER)::Joseph Haydn:X; X is CELEBRITY,COMPOSER,False,True
937,Joseph Haydn:(COMPOSER)::Tom Stoppard:X; X is POLITICIAN,WRITER,False,True
938,Tom Stoppard:(WRITER)::Strabo:X; X is POLITICIAN,GEOGRAPHER,False,True
939,Strabo:(GEOGRAPHER)::Mary Boleyn:X; X is POLITICIAN,COMPANION,False,True
940,Mary Boleyn:(COMPANION)::Philo:X; X is POLITICIAN,PHILOSOPHER,False,True
941,Philo:(PHILOSOPHER)::Florian Mayer:X; X is TENNIS PLAYER,TENNIS PLAYER,True,True
942,Florian Mayer:(TENNIS PLAYER)::Devon Aoki:X; X is POLITICIAN,MODEL,False,True
943,Devon Aoki:(MODEL)::Pope Boniface II:X; X is RELIGIOUS FIGURE,RELIGIOUS FIGURE,True,True
944,Pope Boniface II:(RELIGIOUS FIGURE)::Rush Limbaugh:X; X is PRESENTER,PRESENTER,True,True
945,Rush Limbaugh:(PRESENTER)::Vincente Minnelli:X; X is RELIGIOUS FIGURE,FILM DIRECTOR,False,True
946,Vincente Minnelli:(FILM DIRECTOR)::Daniela Hantuchová:X; X is TENNIS PLAYER,TENNIS PLAYER,True,True
947,Daniela Hantuchová:(TENNIS PLAYER)::Samir Handanovič:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
948,Samir Handanovič:(SOCCER PLAYER)::Ian Wright:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
949,Ian Wright:(SOCCER PLAYER)::Aaron Ramsey:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
950,Aaron Ramsey:(SOCCER PLAYER)::Bruno Senna:X; X is ACTOR,RACECAR DRIVER,False,True
951,Bruno Senna:(RACECAR DRIVER)::Aaron Burr:X; X is COMIC ARTIST,POLITICIAN,False,True
952,"Aaron Burr:(POLITICIAN)::William IX, Duke of Aquitaine:X; X is NOBLEMAN",NOBLEMAN,True,True
953,"William IX, Duke of Aquitaine:(NOBLEMAN)::Gérard Philipe:X; X is MUSICIAN",ACTOR,False,True
954,Gérard Philipe:(ACTOR)::Alexander Grin:X; X is WRITER,WRITER,True,True
955,Alexander Grin:(WRITER)::Lovis Corinth:X; X is ARTIST,ARTIST,True,True
956,Lovis Corinth:(ARTIST)::Vasili IV of Russia:X; X is POLITICIAN,POLITICIAN,True,True
957,Vasili IV of Russia:(POLITICIAN)::Günter Netzer:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
958,Günter Netzer:(SOCCER PLAYER)::Tigranes the Great:X; X is SINGER,POLITICIAN,False,True
959,Tigranes the Great:(POLITICIAN)::David Cook:X; X is SCULPTOR,SINGER,False,True
960,David Cook:(SINGER)::Samuel Adams:X; X is ATHLETE,POLITICIAN,False,True
961,Samuel Adams:(POLITICIAN)::James Mirrlees:X; X is SOCCER PLAYER,ECONOMIST,False,True
962,James Mirrlees:(ECONOMIST)::Ivo Andrić:X; X is WRITER,WRITER,True,True
963,Ivo Andrić:(WRITER)::Oscar II of Sweden:X; X is ACTOR,POLITICIAN,False,True
964,Oscar II of Sweden:(POLITICIAN)::Chester A. Arthur:X; X is BUSINESSPERSON,POLITICIAN,False,True
965,Chester A. Arthur:(POLITICIAN)::Sokratis Papastathopoulos:X; X is POLITICIAN,SOCCER PLAYER,False,True
966,Sokratis Papastathopoulos:(SOCCER PLAYER)::Angela Merkel:X; X is MILITARY PERSONNEL,POLITICIAN,False,True
967,Angela Merkel:(POLITICIAN)::Kwadwo Asamoah:X; X is FILM DIRECTOR,SOCCER PLAYER,False,True
968,Kwadwo Asamoah:(SOCCER PLAYER)::Eliot Spitzer:X; X is MILITARY PERSONNEL,POLITICIAN,False,True
969,Eliot Spitzer:(POLITICIAN)::Zlatan Ibrahimović:X; X is SOCCER PLAYER,SOCCER PLAYER,True,True
970,Zlatan Ibrahimović:(SOCCER PLAYER)::Antigonus I Monophthalmus:X; X is POLITICIAN,POLITICIAN,False,False
971,Antigonus I Monophthalmus:(POLITICIAN)::Nikolai Podgorny:X; X is PHYSICIST,POLITICIAN,False,True
972,Nikolai Podgorny:(POLITICIAN)::Elena Paparizou:X; X is SINGER,SINGER,True,True
973,Elena Paparizou:(SINGER)::Mahmud II:X; X is POLITICIAN,POLITICIAN,True,True
974,Mahmud II:(POLITICIAN)::Kim Ki-duk:X; X is MILITARY PERSONNEL,FILM DIRECTOR,False,True
975,Kim Ki-duk:(FILM DIRECTOR)::Slobodan Milošević:X; X is ACTOR,POLITICIAN,False,True
976,Slobodan Milošević:(POLITICIAN)::J. D. Salinger:X; X is WRITER,WRITER,True,True
977,J. D. Salinger:(WRITER)::Charles Glover Barkla:X; X is PHYSICIST,PHYSICIST,True,True
978,Charles Glover Barkla:(PHYSICIST)::Edmond H. Fischer:X; X is CHEMIST,CHEMIST,True,True
979,Edmond H. Fischer:(CHEMIST)::Henri Moissan:X; X is ACTOR,CHEMIST,False,True
980,Henri Moissan:(CHEMIST)::John Newcombe:X; X is TENNIS PLAYER,TENNIS PLAYER,True,True
981,John Newcombe:(TENNIS PLAYER)::Kimon:X; X is MILITARY PERSONNEL,MILITARY PERSONNEL,False,False
982,Kimon:(MILITARY PERSONNEL)::Christian B. Anfinsen:X; X is CHEMIST,CHEMIST,True,True
983,Christian B. Anfinsen:(CHEMIST)::Daniel Nestor:X; X is TENNIS PLAYER,TENNIS PLAYER,True,True
984,Daniel Nestor:(TENNIS PLAYER)::Kristen Stewart:X; X is ACTOR,ACTOR,True,True
985,Kristen Stewart:(ACTOR)::Patrick Rafter:X; X is TENNIS PLAYER,TENNIS PLAYER,True,True
986,Patrick Rafter:(TENNIS PLAYER)::João Gilberto:X; X is PHILOSOPHER,MUSICIAN,False,True
987,João Gilberto:(MUSICIAN)::Alex Jones:X; X is POLITICIAN,PRESENTER,False,True
988,Alex Jones:(PRESENTER)::Cecilia Bartoli:X; X is SINGER,SINGER,True,True
989,Cecilia Bartoli:(SINGER)::Tenzing Norgay:X; X is MOUNTAINEER,MOUNTAINEER,True,True
990,Tenzing Norgay:(MOUNTAINEER)::Bert van Marwijk:X; X is COACH,COACH,True,True
991,Bert van Marwijk:(COACH)::DJ Shadow:X; X is MUSICIAN,MUSICIAN,True,True
992,DJ Shadow:(MUSICIAN)::Almaz Atambayev:X; X is RACECAR DRIVER,POLITICIAN,False,True
993,Almaz Atambayev:(POLITICIAN)::Karl Ludwig Hencke:X; X is POLITICIAN,ASTRONOMER,False,True
994,Karl Ludwig Hencke:(ASTRONOMER)::Andre Geim:X; X is PHYSICIST,PHYSICIST,True,True
995,Andre Geim:(PHYSICIST)::Christina Ricci:X; X is PRESENTER,ACTOR,False,True
996,Christina Ricci:(ACTOR)::Shinya Yamanaka:X; X is PHYSICIAN,PHYSICIAN,False,False
997,Shinya Yamanaka:(PHYSICIAN)::Gary Moore:X; X is MUSICIAN,MUSICIAN,True,True
998,Gary Moore:(MUSICIAN)::Kim Seong-su:X; X is SOCCER PLAYER,POLITICIAN,False,True
999,Kim Seong-su:(POLITICIAN)::Matt Sydal:X; X is WRESTLER,WRESTLER,True,True
1000,Matt Sydal:(WRESTLER)::Quintillus:X; X is POLITICIAN,POLITICIAN,False,False
1001,Quintillus:(POLITICIAN)::Levi Eshkol:X; X is POLITICIAN,POLITICIAN,True,True
1002,Levi Eshkol:(POLITICIAN)::Neil Armstrong:X; X is PHILOSOPHER,ASTRONAUT,False,True
1003,Neil Armstrong:(ASTRONAUT)::Patricia Arquette:X; X is ACTOR,ACTOR,True,True
1004,Patricia Arquette:(ACTOR)::Javier Aguirre:X; X is COACH,COACH,True,True
1005,Javier Aguirre:(COACH)::Lloyd Banks:X; X is SINGER,SINGER,True,True
1006,Lloyd Banks:(SINGER)::Yann Tiersen:X; X is MUSICIAN,MUSICIAN,True,True
